,contour number,aspect ratio,extent,Blue,Green,Red,Hue,class
50,65,0.17197891311983174,0.8982768326077035,29.20517301642782,87.63998601887452,111.10066410346033,15.912617965746243,1
51,69,0.18274917807158775,0.8435412556136059,34.046047269763655,89.2322738386308,113.40994295028524,14.28198859005705,1
52,55,0.2001229539807216,0.8239227184043145,36.645104120513956,89.1856446610545,111.17899867080195,18.83473637571998,1
53,57,0.1724024047621364,0.860309284010562,29.96866230121609,83.80308699719365,106.67212347988774,18.935921421889617,1
54,56,0.17095319942012127,0.8511780904461099,28.612827715355806,88.08192883895131,106.39091760299625,16.80571161048689,1
55,52,0.17053326424430373,0.8710008561078881,34.12296650717703,90.38612440191388,111.62535885167465,15.997607655502392,1
56,54,0.17650768777597886,0.8434846771593958,28.251615682895302,89.32701421800948,112.2856527358897,17.57690650581646,1
57,61,0.16456840680066614,0.8994874721960268,28.536109880372177,82.89455028799291,108.77713779353124,16.076650420912717,1
58,45,0.1660514160824168,0.8758838208671624,23.961456102783725,88.77141327623126,100.45449678800857,21.632226980728053,1
59,39,0.1730335239697859,0.8412769322230743,32.612234318299635,88.39450492483152,110.42716433385174,17.23224468636599,1
60,40,0.1782651100834997,0.8283141040512229,31.910844629822734,86.67987486965589,113.63347236704901,21.82012513034411,1
61,44,0.16962089039656497,0.8989907191017944,29.5310119695321,90.93362350380849,109.96463547334059,21.840587595212188,1
62,41,0.17325104203692104,0.8441967220738036,31.046858908341914,86.90061791967044,112.71112255406797,20.788362512873327,1
63,59,0.16637806616154058,0.8809718603253573,33.563538392456216,86.79928154467893,115.36326897171082,20.408172429277055,1
64,45,0.1658502492317681,0.8808121402609804,27.734247967479675,88.2428861788618,107.82723577235772,13.591463414634147,1
65,74,0.16852061075477612,0.8781752109968816,28.72805507745267,90.86617900172116,122.16523235800344,11.871772805507746,1
66,74,0.18345069285293794,0.8466548770919182,31.6819801980198,86.70653465346534,120.86415841584159,11.741782178217822,1
67,78,0.1767236012286736,0.878897824486619,30.184016393442622,89.72868852459017,117.51393442622951,12.040573770491804,1
68,70,0.16629809879405266,0.941033328756802,32.890679747722494,88.54204625087597,123.17729502452698,13.894533987386124,1
69,71,0.16482434115291797,0.8927277137444772,27.066606660666068,86.95679567956796,118.35328532853285,10.762376237623762,1
70,63,0.3173946621072824,0.780383205915153,27.491803278688526,132.02622950819674,119.68852459016394,9.973770491803279,1
71,65,0.1843709031179338,0.8353796672246202,33.29614132961413,88.33054393305439,126.61971176197117,15.696885169688517,1
72,46,0.18247788054212985,0.8199119247888458,28.855719031798767,90.25961082107261,114.27906976744185,15.298528713811105,1
73,74,0.17182105221223562,0.8767169189129322,32.226722532588454,86.53724394785847,118.10521415270019,12.02979515828678,1
74,66,0.37651654131306495,0.8373977848290571,31.568493150684933,103.76369863013699,126.02568493150685,10.32876712328767,1
75,84,0.1976610563564455,0.8563032614473003,38.02988505747126,90.2367816091954,118.97892720306514,13.537547892720307,1
76,73,0.23703191547186817,0.7815514399110357,40.6305910543131,88.64017571884985,114.55630990415335,16.41014376996805,1
77,60,0.17272727272727273,0.8681818181818182,28.42405391394505,85.64282011404873,113.5443234836703,16.800933125972005,1
78,42,0.17670936461611544,0.865660387393824,31.105710240679567,92.84804152902312,115.58895705521472,13.857479943369514,1
79,71,0.21253903454764583,0.8433522971456131,40.38504053058217,88.97089167280767,123.91709653647753,20.64406779661017,1
80,69,0.16897078797285092,0.8624391349926508,34.34007585335019,88.84997892962495,122.45217024863042,12.343447113358618,1
81,78,0.20285878189829107,0.8716696464503361,28.323697223278813,76.58843666793457,106.26854317230887,14.96386458729555,1
82,67,0.2451811256154886,0.7811129589163912,34.400547757617254,88.38479972612119,118.89798014378637,14.285176309483054,1
83,58,0.21878254067770714,0.8231442195589697,39.25208140610546,93.37974098057354,121.04209065679926,23.84736355226642,1
84,45,0.17293775933965286,0.8830813484512385,28.365482233502537,90.88426395939086,107.77360406091371,19.378680203045686,1
85,56,0.1724201176814245,0.8507979842917591,34.63613983259478,88.64057114721813,112.84687346134909,22.674052191038896,1
86,37,0.9265872942366684,0.780480582349476,41.1865671641791,84.20034443168771,82.8886337543054,15.997129735935706,2
87,82,0.4710021267605585,0.6550552655254538,20.58989898989899,88.65858585858585,56.27070707070707,15.272727272727273,2
88,46,0.7981227975693966,0.7671125318867551,34.07298136645963,94.54658385093168,101.18944099378882,22.40139751552795,2
89,39,0.8917037853378111,0.7849615969164907,53.77316293929712,105.28945686900958,107.08115015974441,26.75782747603834,2
90,56,0.6906289242491035,0.8419996473721948,55.40730789897904,110.7684040838259,115.40139709833423,21.891993551853844,2
91,30,0.7708333333333334,0.7846283783783784,35.88356164383562,83.59178082191781,84.05068493150685,23.986301369863014,2
92,41,0.7169811320754716,0.7904667328699106,39.443708609271525,95.90547862733293,105.8898254063817,20.606863335340158,2
93,39,0.5476700005259629,0.789969300182843,49.24408468244085,121.36363636363636,109.1307596513076,15.929016189290161,2
94,71,0.5788573202242575,0.758113448250022,34.07494407158837,93.90380313199105,84.9351230425056,15.723713646532438,2
95,33,0.7333333333333333,0.8090909090909091,28.87509881422925,78.01422924901186,76.59051383399209,19.452173913043477,2
96,53,0.7150162136458779,0.8025536847984072,40.18761384335155,89.8615664845173,90.84031572556162,19.965391621129324,2
97,36,0.7666666666666666,0.8003623188405797,28.108620689655172,75.1301724137931,73.18879310344828,22.630172413793105,2
98,40,0.8429781995389675,0.7984325393680398,36.21615339918652,82.37420104590355,83.24578733294597,22.44509006391633,2
99,55,0.7975310037355651,0.7701601172168298,34.54668232530828,79.49089841456254,78.93247210804462,21.04286553141515,2
100,27,0.8,0.8030612244897959,34.74043062200957,90.89354066985646,85.82775119617224,23.547846889952154,2
101,35,0.823529411764706,0.8016806722689076,28.470238095238095,80.73313492063492,72.31646825396825,24.393849206349206,2
102,48,0.723183025248252,0.882470320895604,43.88903833221251,90.74512441156692,82.93611297915265,29.61600537995965,2
103,23,0.8950446761897927,0.8267589401184161,48.8040780141844,113.21897163120568,118.4627659574468,24.929078014184398,2
104,58,0.8571428571428571,0.7500000000000001,37.63969896519285,95.00846660395108,87.0376293508937,15.436500470366886,2
105,49,0.78,0.8120512820512821,34.2761329305136,82.57824773413897,85.72628398791541,21.35105740181269,2
106,33,0.9678660578212014,0.8318785975778771,30.906493506493508,80.14978354978355,74.43463203463203,26.34805194805195,2
107,49,1.0,0.766025641025641,21.878590078328983,73.32114882506528,57.306788511749346,15.003916449086162,2
108,61,0.936644740969871,0.7958121428783459,34.74638937030618,80.27787406123628,78.2744078567302,20.459272097053727,2
109,35,0.7651412194814349,0.7861039926179126,43.47001934235977,100.25145067698259,98.65280464216634,27.254352030947775,2
110,31,0.6666666666666667,0.7930911680911681,34.541276595744684,88.44425531914894,82.08085106382978,23.697872340425533,2
111,39,0.8013970443905789,0.8194465273723488,49.445454545454545,97.31538461538462,93.03566433566434,20.47972027972028,2
112,59,0.6721311475409836,0.8226709316273491,47.47543284978943,94.82124473561066,98.39307440336921,18.589611605053815,2
113,54,0.9466540266400636,0.7374150465028823,29.3643216080402,94.66834170854271,69.5929648241206,16.150753768844222,2
114,33,0.7619047619047619,0.8218005952380952,30.81958762886598,87.22422680412372,88.68213058419244,21.151202749140893,2
115,44,0.729506635196588,0.7828678162496543,35.346310284718186,81.29052876234748,81.05287623474725,21.946542707728064,2
116,50,0.7975310037355651,0.8057894608748387,49.68855218855219,95.56397306397307,95.21997755331088,24.79685746352413,2
117,48,0.8769896033765606,0.7586938455174506,23.642082429501084,85.4468546637744,67.70932754880694,15.759219088937094,2
118,61,0.8673017867965745,0.702769536066048,50.662295081967216,137.58032786885246,110.19344262295083,18.00655737704918,2
119,42,0.6688062910699216,0.8043325423234875,38.039493293591654,91.96423248882266,91.07749627421758,24.060357675111774,2
120,33,0.5700877125495689,0.7630404767971155,27.782973621103118,95.12350119904077,93.86810551558753,16.483213429256594,2
121,58,0.9317914434666413,0.7701799193965464,33.45176110260337,100.60030627871363,91.25880551301684,16.649310872894333,2
122,51,0.6860858383372963,0.7457079074119481,45.25512934879572,94.471454058876,98.07939339875111,25.41436217662801,2
123,54,0.7817817373634615,0.7657967397824632,42.49044850498339,94.5220099667774,101.00373754152824,24.874584717607974,2
124,33,0.7155766801143503,0.7727479721048923,37.773809523809526,90.06521739130434,94.1827122153209,22.666666666666668,2
125,29,0.43475692674349325,0.8396243147733713,31.617910447761194,107.44477611940299,86.6268656716418,15.823880597014925,2
126,98,0.6075949367088608,0.8147415611814346,53.14989024772656,100.36876763875823,107.51081843838193,20.169018501097522,2
127,56,0.6946983557278076,0.7677405611739362,42.791967871485944,93.6867469879518,101.70281124497993,22.228915662650603,2
128,67,0.4732157309564392,0.7521248061763444,49.78034682080925,125.56647398843931,116.87514450867052,17.041618497109827,2
129,41,0.6756756756756757,0.7975675675675674,32.963011031797535,85.08695652173913,88.6138870863076,23.006489292667098,2
130,44,0.5864362716793531,0.8086248418544182,40.09742976688583,95.65750149432158,95.30663478780633,24.209802749551702,2
131,56,0.6779552818495328,0.7617580875226001,40.33136094674556,90.48579881656805,89.67159763313609,22.258579881656804,2
132,56,0.6811594202898551,0.7946345975948196,56.501314307172365,99.12730003755163,101.47277506571535,30.122418325197145,2
133,41,0.7894736842105263,0.8267543859649122,36.16515609264854,92.51762336354481,93.91540785498489,20.294058408862035,2
134,31,0.7894736842105263,0.8188596491228071,29.466127401415573,83.93023255813954,82.5288169868554,21.38119312436805,2
135,36,0.7639414620093933,0.7575037530598759,34.60132450331126,94.09933774834437,85.15364238410596,15.667549668874171,2
