,contour number,aspect ratio,extent,Blue,Green,Red,Hue,class
60,30,0.9445440325029351,0.8066207484775441,47.35200668896321,109.62876254180603,124.30936454849498,15.4623745819398,0
61,29,0.45555976476524745,0.782358608756878,52.12849650349651,111.44667832167832,116.80506993006993,25.625874125874127,0
62,25,0.9094979450872988,0.76409413348417,49.44340302811824,113.30353280461428,129.12040374909878,18.69214131218457,0
63,22,0.5655696205005957,0.7412243490519752,53.639810426540286,140.83649289099526,141.09004739336493,13.611374407582938,0
64,25,0.9371443905834127,0.8194795464427893,55.931265206812654,123.50060827250608,133.7633819951338,19.985401459854014,0
65,18,0.8721718641894847,0.7839747093838063,42.414746543778804,131.19815668202764,131.44009216589862,15.373271889400922,0
66,33,0.7619741032377922,0.7644534115997373,45.88798370672098,117.77800407331975,131.5071283095723,18.435845213849287,0
67,24,0.5298449973344915,0.7417829962682879,58.928089887640446,155.99101123595506,147.1752808988764,16.660674157303372,0
68,52,0.6680615009701175,0.6652114092424293,54.53968253968254,135.92857142857142,143.96507936507936,14.504761904761905,0
69,23,0.6296296296296297,0.920479302832244,41.412526997840175,112.56155507559396,108.68466522678186,12.1792656587473,0
70,25,1.0,0.7551963048498844,26.283333333333335,93.925,82.225,11.941666666666666,0
71,18,0.9333333333333333,0.819047619047619,39.926430517711175,95.97956403269755,100.61852861035422,11.994550408719347,0
72,23,0.9770879462468333,0.7728354525596036,45.03636363636364,97.54866310160428,105.35080213903743,12.37860962566845,0
73,31,1.0,0.8061831153388824,45.123682361208715,89.32115249472945,96.45678144764582,12.922698524244554,0
74,37,0.5042388202537538,0.6990894774920822,81.60609831985066,125.34038581207218,124.28811449906658,37.1568139390168,0
75,42,0.4723041762494139,0.7582960973374567,74.61103810775296,120.03876478318003,118.05321944809461,32.69710906701708,0
76,31,0.5309966725604738,0.6457660263620684,69.44641724793912,126.94546607482562,121.62396956246037,28.967660114140774,0
77,32,0.5950851263749587,0.6595418304352659,57.333023255813956,111.30325581395348,106.2353488372093,24.69395348837209,0
78,26,1.0,0.7518382352941176,23.75225225225225,105.57432432432432,105.27477477477477,14.443693693693694,0
79,53,0.7125345461463991,0.7047243023859411,40.158478605388275,110.63391442155309,120.70839936608557,12.822503961965134,0
80,34,0.9871589328070174,0.8509268083219726,51.18025078369906,114.33620689655173,126.80721003134796,16.567398119122256,0
81,36,0.9285714285714285,0.8083791208791209,52.392857142857146,117.56087662337663,131.72483766233765,17.991883116883116,0
82,33,0.9674761173492369,0.8400571783015658,48.19896831245394,115.76271186440678,126.6912306558585,16.131908621960207,0
83,43,1.0,0.808641975308642,45.23481414324569,104.24025385312784,117.55303717135087,14.242067089755214,0
84,44,0.9535912182632764,0.8282378325984007,44.3592423252776,102.84911822338341,120.83997387328543,15.353363814500327,0
85,21,0.8315044574335558,0.8020975924755398,31.836104513064132,97.40617577197149,98.16745843230404,14.600950118764846,0
86,36,0.8869991464608669,0.8147519790773412,43.67754897036665,94.18483174284279,109.11903566047212,14.235560020090407,0
87,44,0.786296066852678,0.8050616393366385,38.87637919387525,82.05471740598963,115.80454852510695,11.955190272461158,0
88,44,0.5950236869913191,0.8279175735286454,37.753894080996886,98.31713395638629,131.59252336448597,12.57943925233645,0
89,40,0.7002900991664045,0.761383437038694,86.32746700188561,80.22627278441232,92.3152105593966,149.7171590194846,0
90,32,0.8242749849969945,0.8095609408125889,43.159640635798205,86.29267449896338,118.29198341395991,11.408085694540429,0
91,48,0.7998180666307431,0.7825324308065817,41.613256113256114,86.77380952380952,122.42342342342343,11.265444015444016,0
92,30,0.6641330354523187,0.8346823989564742,31.62870699881376,95.59905100830368,114.79833926453144,10.805456702253855,0
93,34,0.8288662321323211,0.8085650997847835,33.36533795493934,73.64540727902946,101.16776429809359,10.573310225303294,0
94,25,0.7710837410726583,0.7879548655443774,38.11523226503421,82.73928700036011,118.48685631976953,10.509182571119913,0
95,50,0.6115115372200729,0.635007113701377,66.10575139146567,134.95640074211502,155.32931354359926,13.467532467532468,0
96,45,0.9431078054269304,0.6694237273412362,57.37668161434978,135.38863976083707,152.7324364723468,12.754857997010463,0
97,43,0.7946129801145618,0.8337736845949878,45.83637927327457,88.82433885185982,129.82670393463772,10.831434100193507,0
98,35,0.6135903568228779,0.8164369743358586,37.35642262165717,84.22007891275756,119.36453309951776,11.202542744410346,0
99,20,0.7849444214510027,0.8164497249421182,38.488098285129254,87.41540824161761,125.57614538008703,12.267468646019964,0
100,61,0.7049420057288741,0.6949068031868638,100.19262577532736,94.42935906271536,114.62956581667815,151.9396967608546,0
101,29,0.8310895761518261,0.8264205335891753,33.75660863958736,78.25274016763379,116.56318504190844,10.81076724693746,0
102,28,0.8306049250455837,0.775753656410498,30.387418655097616,81.21475054229936,121.19002169197397,10.503253796095445,0
103,35,0.7740987340639327,0.8017869741733352,37.36447275300778,82.72292993630573,115.59872611464968,11.12208067940552,0
104,29,0.7243204646276454,0.8291809321504016,36.849821869005204,79.31488078925733,112.33077555494656,10.98410523431077,0
105,42,0.9717820726404293,0.8033894333176351,39.4327731092437,91.05294117647058,139.85840336134453,11.567436974789915,0
106,34,0.9375,0.7395833333333333,62.57216494845361,141.49742268041237,155.47938144329896,12.304123711340207,0
107,29,0.6933037596124685,0.7407012016235086,35.273563218390805,111.97701149425288,125.05057471264368,11.075862068965517,0
108,16,0.9701492537313433,0.8303099885189438,31.324643912926632,78.82907820478366,123.35151840902984,10.980381617844666,0
109,40,0.5831406780510839,0.6868505646311519,27.009937888198756,100.57888198757765,123.58757763975156,12.633540372670808,0
110,27,0.9692307692307692,0.8378510378510379,30.280169971671388,78.04815864022663,124.3784702549575,10.709348441926346,0
111,45,0.6359481619666891,0.7343733698033799,59.05780051150895,60.59641943734015,79.03478260869565,158.51406649616368,0
112,14,0.7546002170708048,0.7715759839279854,40.94,99.22133333333333,95.93066666666667,16.021333333333335,0
113,15,0.8260869565217391,0.732837528604119,43.66081871345029,108.08771929824562,96.73684210526316,19.809941520467838,0
114,11,0.9726178085249385,0.8405339086017988,27.246666666666666,87.80833333333334,86.475,14.818333333333333,0
115,18,0.9288766287205316,0.7659265236821727,39.331831831831835,98.81681681681681,90.16966966966967,16.66966966966967,0
116,17,0.6692217273004715,0.7616323087778831,41.87371512481645,106.6079295154185,100.58883994126285,17.058737151248163,0
117,12,0.7873433191832159,0.7890674286412813,30.231923601637106,94.09959072305594,82.44338335607094,16.132332878581174,0
118,16,0.7108126675452293,0.7244602707620977,33.00289855072464,96.26666666666667,88.5623188405797,15.678260869565218,0
119,10,0.8333333333333334,0.7986666666666666,41.758942457231726,104.07931570762052,98.43545878693624,16.102643856920686,0
120,14,0.8902365470877996,0.801483892849975,38.062893081761004,99.93867924528301,91.16037735849056,16.24056603773585,0
121,16,0.8172351578140901,0.7098207807030241,43.258720930232556,117.1875,106.64098837209302,20.77906976744186,0
122,45,0.6056338028169014,0.7486079266295447,86.79663157894737,80.98231578947369,115.98568421052632,157.4261052631579,0
123,11,0.8644585029102301,0.7973343666174908,33.14222873900293,102.97214076246334,90.98533724340176,19.762463343108504,0
124,16,0.8420213774008354,0.781452843906558,43.40851063829787,115.41276595744681,103.25248226950355,20.361702127659573,0
125,9,0.6057825328153826,0.7504131125250553,43.826492537313435,121.03358208955224,101.23320895522389,20.557835820895523,0
126,10,0.9245225236621895,0.8115541815854893,37.50149253731343,103.39850746268657,90.01194029850747,18.911940298507464,0
127,19,0.9683918656359439,0.8188693580347367,39.54533333333333,104.36533333333334,94.07333333333334,18.338666666666665,0
128,10,0.8841421362389482,0.8165556078837086,33.22884012539185,106.5705329153605,91.00313479623824,18.109717868338556,0
129,13,0.8700574693662483,0.8137393504772836,43.30171277997365,107.27140974967062,95.44137022397892,19.24505928853755,0
130,26,0.8353407194953798,0.8208168819066824,41.04752275025278,94.63700707785642,94.10212335692619,14.867542972699697,0
131,23,0.9109822787747592,0.796673199733099,37.129533678756474,89.45077720207254,91.139896373057,14.989637305699482,0
132,18,0.9649292661357424,0.7567674858465769,36.149238578680205,84.69543147208122,85.46091370558375,13.974619289340101,0
133,41,0.9837751473332429,0.8213168661222487,47.53092783505155,60.86340206185567,91.125,171.840206185567,0
134,29,0.8131707154504056,0.6848630410863048,36.01293103448276,120.19396551724138,94.30172413793103,14.112068965517242,0
135,23,0.923076923076923,0.8080929487179489,37.00377002827521,86.17624882186617,89.11875589066918,15.205466540999058,0
136,27,0.8518518518518517,0.7922705314009661,41.33976833976834,93.73455598455598,96.99227799227799,14.84073359073359,0
137,17,0.863037118762849,0.7930362425344857,32.40744797371303,82.70317634173055,82.42935377875136,13.28039430449069,0
138,22,0.9187497611403801,0.8052436550427543,48.13231323132313,92.35193519351935,89.0999099909991,21.122412241224122,0
139,23,0.9177224705061834,0.7834951905143174,40.11232876712329,85.44018264840183,85.34520547945205,18.069406392694063,0
140,17,0.9317193939159282,0.842864688784937,37.74494382022472,91.17191011235956,82.75842696629213,16.62808988764045,0
141,10,0.9142857142857143,0.7941964285714286,35.3067940552017,86.49469214437367,80.53503184713375,17.29299363057325,0
142,13,0.9835816947216796,0.8219237132129678,30.251116071428573,84.19754464285714,80.4609375,15.508928571428571,0
143,11,0.9178243301079385,0.8135725687816471,28.016548463356973,82.5709219858156,73.92198581560284,16.60756501182033,0
144,28,0.5595949890091385,0.7167283376090894,88.15851775604735,95.4426145136387,122.3314462171899,160.16109109624293,0
145,18,0.9065506390353333,0.8381499000645484,36.9379760609358,90.30794341675734,84.52883569096845,17.155603917301416,0
146,18,0.8699708702413509,0.8266691527180257,39.291666666666664,94.44481981981981,85.98085585585585,18.00900900900901,0
147,18,0.977536440546463,0.7871793960805454,31.112454655380894,84.50544135429263,74.85126964933495,16.690447400241837,0
148,20,0.9375,0.8145833333333333,32.1433734939759,86.07590361445783,81.16506024096385,16.563855421686746,0
149,17,0.5961265713115385,0.7187089123406175,39.11803713527851,91.57957559681698,84.0132625994695,16.452254641909814,0
150,16,0.607724504592688,0.7207528510350998,35.818306010928964,88.48770491803279,80.30191256830601,15.841530054644808,0
151,20,0.9,0.7814814814814814,40.875,94.51470588235294,87.03823529411764,15.064705882352941,0
152,17,0.5,0.90625,30.26829268292683,188.17073170731706,61.63414634146341,13.853658536585366,0
153,11,0.6951772259393169,0.7539999142880283,40.70933333333333,91.836,80.80266666666667,15.364,0
154,13,0.6540162278394721,0.7566945434729728,41.27922971114168,90.78266850068776,83.59147180192572,13.096286107290235,0
155,23,0.5390756246897453,0.715241123201838,86.75307125307125,89.35626535626535,111.1566339066339,155.0509828009828,0
156,17,0.6645634374039979,0.6920041198793883,36.07692307692308,84.9055330634278,76.1497975708502,17.709851551956817,0
157,9,0.7333333333333333,0.7984848484848485,29.003514938488575,82.13708260105449,75.60456942003515,12.086115992970123,0
158,17,0.6897255418004783,0.8029792920073616,29.93206197854589,86.61144219308702,82.38617401668652,15.305125148986889,0
159,21,0.9715336077668174,0.7609471338670909,30.865110246433204,85.23346303501945,86.07652399481194,14.651102464332036,0
160,16,0.896551724137931,0.78315649867374,33.79113924050633,89.60759493670886,95.84177215189874,12.07120253164557,0
161,14,0.279020337956373,0.6398224991068552,61.22360248447205,154.29192546583852,78.08695652173913,24.60248447204969,0
162,15,0.9785019485664892,0.7963045157993831,28.94633077765608,79.30668127053669,76.41621029572836,14.531215772179628,0
163,14,0.650659407242819,0.7179690010955244,34.050632911392405,147.20253164556962,80.81012658227849,12.379746835443038,0
164,18,0.8168577827064769,0.8271497574222745,34.88532675709001,86.80764488286067,81.77188655980271,15.032059186189889,0
165,14,0.7272727272727273,0.7727272727272727,28.894117647058824,134.90588235294118,74.89411764705882,12.235294117647058,0
166,41,0.6236573561292108,0.7105392774658319,70.07576633892424,70.28224407171776,92.37420474262579,156.78484673221516,0
167,9,0.9775369621639349,0.765649220635428,24.622568093385215,71.30479896238651,62.4798962386511,13.341115434500649,0
168,11,0.9032258064516129,0.8202764976958525,25.318421052631578,72.15526315789474,63.72894736842105,14.346052631578948,0
169,17,0.9300537618869137,0.8047921858639941,25.683018867924527,73.24276729559749,65.66289308176101,13.884276729559748,0
170,11,0.8955860261103998,0.8111423005881369,32.06404494382023,80.73033707865169,79.03258426966292,14.72247191011236,0
171,18,0.8795367562872954,0.7336623674396464,26.276923076923076,120.9076923076923,74.27179487179487,13.302564102564103,0
172,19,0.9375,0.8098958333333334,31.95888754534462,84.27448609431681,85.27569528415961,14.698911729141475,0
173,13,0.9149399285928826,0.819725947640574,40.72829417773238,88.84576098059244,84.26149131767109,17.02655771195097,0
174,16,0.9354838709677419,0.8092324805339266,27.83376288659794,84.30927835051547,82.3840206185567,15.376288659793815,0
175,20,0.9289478792895478,0.8305886920706544,47.823238566131025,112.68726823238566,115.32014833127317,16.892459826946848,0
176,18,0.8822575465125693,0.7872923244921191,40.4075691411936,108.74235807860262,103.41921397379913,17.786026200873362,0
177,49,0.8241728889008983,0.7571710586907398,79.55956213779781,74.4896973599485,105.02801030264006,158.17965228589827,0
178,11,1.0,0.7971938775510204,39.47904191616767,108.77994011976048,102.27694610778443,18.84131736526946,0
179,12,0.7543073589968049,0.8425082912180956,42.91556091676719,102.99155609167671,95.64294330518698,18.018094089264174,0
180,16,0.7272727272727273,0.8409090909090909,42.505376344086024,167.23655913978496,101.27956989247312,17.698924731182796,0
181,11,0.9305694485386461,0.7756472519278136,55.1272040302267,126.46095717884131,108.28715365239294,23.18639798488665,0
182,15,0.8082086485012364,0.7884042358775188,55.279594137542276,126.40022547914317,109.92333709131906,23.44532130777903,0
183,14,0.8981385230869493,0.8315883103582128,49.829427083333336,121.54947916666667,108.94140625,21.006510416666668,0
184,14,0.9655172413793104,0.8177339901477833,52.413502109704645,128.9451476793249,110.985935302391,22.68495077355837,0
185,25,0.8275052820956929,0.8201605606569736,36.99775533108866,70.54208754208754,53.17283950617284,58.30078563411897,0
186,28,1.0,0.83780276816609,46.20253164556962,74.94352482960078,60.547224926971765,56.301850048685495,0
187,20,0.9066335730589649,0.8116784591942092,42.4089219330855,74.28252788104089,61.03841387856258,72.41140024783148,0
188,30,0.8822575465125693,0.7839225908075225,78.99479553903346,141.28698884758364,149.10706319702604,34.15167286245353,0
189,51,0.662799848102667,0.7565052175595239,98.23499090357792,93.50697392359005,124.27804730139478,156.09733171619163,0
190,27,0.8706168695720807,0.7930371485211033,36.61479591836735,69.40306122448979,53.21173469387755,62.87372448979592,0
191,15,0.862204283459027,0.7983048797102871,31.288957688338492,60.3859649122807,41.20123839009288,37.270381836945305,0
192,14,1.0,0.8147762747138397,26.708982035928145,57.41796407185629,39.25149700598802,63.60239520958084,0
193,17,0.9310344827586207,0.8148148148148148,20.849194729136165,52.69838945827233,35.54612005856515,46.72474377745242,0
194,15,0.8412376805621665,0.7494904730403708,36.43016759776536,65.19217877094972,46.88379888268157,62.40111731843575,0
195,9,1.0,0.8341836734693877,16.701949860724234,60.57381615598886,29.32590529247911,63.49025069637883,0
196,10,1.0,0.7744897959183674,29.630434782608695,72.06280193236715,40.57971014492754,61.76328502415459,0
197,7,0.9523809523809523,0.8095238095238095,16.637096774193548,58.76075268817204,28.341397849462364,37.19892473118279,0
198,9,0.8636363636363636,0.7978468899521531,17.35149863760218,60.7275204359673,30.02724795640327,42.05177111716621,0
199,7,0.9672412085697939,0.768508751227069,18.240437158469945,63.22950819672131,28.685792349726775,48.55191256830601,0
200,20,0.8247764914934286,0.791940783570103,62.308736217133166,70.68193384223919,91.42154368108567,159.23918575063612,0
201,7,0.9047619047619048,0.8295739348370927,18.672176308539946,61.184573002754824,30.831955922865014,79.95592286501378,0
202,8,0.95,0.8539473684210527,16.63661971830986,60.23098591549296,27.036619718309858,56.50704225352113,0
203,6,0.9108318200757342,0.8072775911429184,23.5875,69.3,32.9025,41.28,0
204,14,0.5916304913140724,0.7915421641781882,47.24678111587983,80.8412017167382,58.25965665236051,75.65557939914163,0
205,17,0.5890228648940914,0.7429460456296755,49.28516003879729,80.15130940834142,62.483026188166825,47.56256062075655,0
206,14,0.8276058886023681,0.755068666601337,41.87424425634825,76.1354292623942,53.91777509068924,56.64328899637243,0
207,21,0.8401058134412461,0.7872024246855002,39.11027568922306,71.6015037593985,54.3922305764411,66.75689223057644,0
208,16,0.6666666666666666,0.8333333333333334,23.16949152542373,129.22033898305085,35.271186440677965,176.11864406779662,0
209,19,0.875,0.75,33.54545454545455,141.6909090909091,49.25454545454546,175.05454545454546,0
210,25,0.37378794179549335,0.6058304562247182,40.85079365079365,94.0,52.67460317460318,94.02380952380952,0
211,22,0.9514754722066564,0.7799557839676226,62.025,70.12758620689655,85.07241379310345,152.17758620689656,0
212,15,0.7694051151861668,0.7988662433481233,53.496468213925326,87.85267406659939,65.93340060544904,63.803229061553985,0
213,16,0.9307652268187789,0.809931462209516,29.51822503961965,62.7068145800317,44.32012678288431,74.40729001584786,0
214,14,0.9647377644978795,0.8238210123802118,28.726993865030675,62.989263803680984,40.6319018404908,52.70552147239264,0
215,12,0.828428884240316,0.8112720730282384,25.1685552407932,60.48016997167139,37.903682719546744,38.29886685552408,0
216,8,0.896551724137931,0.7911140583554377,16.406885758998435,49.65727699530517,30.732394366197184,39.18779342723005,0
217,15,0.8791707322645518,0.7908522112151448,26.187106918238992,59.88993710691824,37.62106918238994,66.61320754716981,0
218,12,1.0,0.8118622448979592,22.543065693430655,57.77956204379562,36.986861313868616,52.934306569343065,0
219,4,0.8144110179279557,0.8075198477762575,25.209537572254334,56.87138728323699,36.07514450867052,33.070809248554916,0
220,10,0.8928571428571429,0.8035714285714286,18.811258278145694,51.97682119205298,30.839403973509935,45.586092715231786,0
221,14,1.0,0.8137755102040817,19.423976608187136,51.292397660818715,30.976608187134502,44.134502923976605,0
222,37,0.8735564718348925,0.8145591845770309,96.95274212368729,91.97141190198366,120.59276546091016,154.5046674445741,0
223,16,0.9655172413793104,0.8177339901477833,27.220815752461323,58.31504922644163,40.0182841068917,57.63150492264416,0
224,14,0.7896387856258745,0.7300434055786389,25.1875,132.015625,35.921875,130.4375,0
225,11,1.0,0.77,24.43301759133965,57.96617050067659,37.12043301759134,41.33017591339648,0
226,10,0.9572494610143402,0.7941546196611174,34.245880861850445,64.9809885931559,44.18757921419518,33.08998732572877,0
227,16,0.9333333333333333,0.8291666666666667,29.46298788694482,62.86137281292059,41.191117092866754,25.409152086137283,0
228,12,0.9068998854375382,0.7714178903569303,21.110661268556004,53.37246963562753,32.58029689608637,15.63697705802969,0
229,19,0.7844645405527362,0.6766006662267349,29.466666666666665,154.9777777777778,40.55555555555556,38.0,0
230,8,0.9522609976034275,0.8438090506541482,21.480176211453745,54.90748898678414,31.138032305433185,22.970631424375917,0
231,9,0.9,0.7833333333333333,32.3448275862069,117.48275862068965,45.724137931034484,43.367816091954026,0
232,13,0.9285714285714286,0.8179945054945055,22.29733959311424,55.64006259780908,32.41627543035994,12.65414710485133,0
233,50,0.7736383654361885,0.7435289892900602,81.61751608114794,80.2355269668481,112.93122216724394,158.07174666006927,0
234,12,1.0,0.8240997229916898,24.091338582677164,58.75905511811023,33.815748031496064,24.456692913385826,0
235,8,0.8084604179690434,0.8186618112557191,16.49418604651163,51.70639534883721,25.726744186046513,28.063953488372093,0
236,10,0.4615384615384615,0.6891025641025642,19.888,98.48,33.616,27.048,0
237,11,0.9127848863899239,0.851347442113679,32.438857142857145,70.54285714285714,42.116571428571426,27.99657142857143,0
238,14,0.8649324297932804,0.8974298910282882,29.557142857142857,65.85064935064935,39.01428571428571,22.167532467532467,0
239,14,0.5495574790854838,0.7198125412335357,44.4399243140965,82.6092715231788,57.91769157994324,50.936613055818356,0
240,13,0.5146192824738591,0.7051200406003099,46.23678861788618,77.08536585365853,59.91361788617886,66.28048780487805,0
241,15,0.5918367346938775,0.7016185784658691,51.08831908831909,81.46438746438747,64.51187084520417,36.256410256410255,0
242,14,0.8125,0.8942307692307693,24.589622641509433,85.03301886792453,38.863207547169814,69.69339622641509,0
243,7,0.637326891799106,0.7586454625730474,59.780744336569576,87.54368932038835,69.69822006472492,49.23462783171521,0
244,47,0.7215850978095257,0.7220474547709587,67.95972050965885,71.24208795725441,98.5297986025483,158.96752979860256,0
245,13,0.8181818181818182,0.7424242424242424,22.677777777777777,105.74444444444444,39.666666666666664,78.4,0
246,10,0.7633472092945099,0.7488417991416451,36.026047565118915,70.25821064552662,47.182332955832386,34.07021517553794,0
247,11,0.6666666666666666,0.7592592592592594,20.333333333333332,105.01010101010101,31.95959595959596,81.0909090909091,0
248,15,0.8,0.8421874999999999,35.1,68.39655172413794,48.91206896551724,65.5,0
249,14,0.8552044238109221,0.7742238040526426,46.48444444444444,82.7674074074074,59.01037037037037,42.82962962962963,0
250,15,0.6103219123349723,0.8028080539175406,22.34673366834171,87.84924623115577,35.688442211055275,48.688442211055275,0
251,16,0.6423466653232778,0.7079418240363206,45.60769230769231,80.57948717948717,57.53076923076923,47.67307692307692,0
252,13,0.7807772602534967,0.7529996077252474,35.04612546125461,79.80258302583026,47.94095940959409,67.96863468634686,0
253,15,0.8874526772370795,0.7848664044555456,33.87931034482759,77.84674329501915,47.97126436781609,78.58045977011494,0
